examId,examName,examStatus,subjectId,subjectName,subjectStatus,unitId,unitName,unitStatus,chapterId,chapterName,chapterStatus,topicId,topicName,topicStatus,conceptId,conceptName,conceptStatus
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,375,"Aldehydes, Ketones and Carboxylic Acids",1,4748,"Carboxylic Acids-Introduction, Preparation and Properties",1,4452,Common Names of Some Important Carboxylic Acids,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,375,"Aldehydes, Ketones and Carboxylic Acids",1,4748,"Carboxylic Acids-Introduction, Preparation and Properties",1,4453,IUPAC Nomenclature,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,375,"Aldehydes, Ketones and Carboxylic Acids",1,4748,"Carboxylic Acids-Introduction, Preparation and Properties",1,4468,Dimerisation of Carboxylic Acids in Solvent Benzene,1
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,389,Electrochemistry,1,4266,Corrosion and Prevention,0,3938,Galvanization,1
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,389,Electrochemistry,1,4264,Electrode Potential and Standard Electrode Potential,1,3923,Standard Oxidation Electrode Potential,1
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,389,Electrochemistry,1,4267,Thermodynamics of Cell and its Applications,1,3942,Correlation between Gibb's Free Energy and EMF,1
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,389,Electrochemistry,1,4266,Corrosion and Prevention,0,3937,Sacrificial Protection,1
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,389,Electrochemistry,1,4268,Electrochemical Cells and Batteries,1,3945,Lead Storage Battery,1
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,391,Surface Chemistry,0,4787,Adsorption & Catalysis,0,3963,Entropy of Adsorption,0
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,389,Electrochemistry,1,4268,Electrochemical Cells and Batteries,1,3949,Hydrogen-Oxygen Fuel Cell,1
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,391,Surface Chemistry,0,4787,Adsorption & Catalysis,0,3955,Adsorbent,0
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,391,Surface Chemistry,0,4787,Adsorption & Catalysis,0,4011,Catalysis,0
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,391,Surface Chemistry,0,4788,Colloids and Emulsions,0,4079,Critical micelle concentration (CMC),0
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,391,Surface Chemistry,0,4787,Adsorption & Catalysis,0,3962,Enthalpy of Adsorption,0
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,391,Surface Chemistry,0,4788,Colloids and Emulsions,0,4082,Preparation of Colloids,0
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,391,Surface Chemistry,0,4787,Adsorption & Catalysis,0,3992,Adsorption Isotherms,0
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,391,Surface Chemistry,0,4787,Adsorption & Catalysis,0,4012,Catalysts,0
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,391,Surface Chemistry,0,,,,4100,Size of Colloidal Particles,0
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,391,Surface Chemistry,0,,,,4107,Colligative Properties of Colloidal Solutions,0
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,391,Surface Chemistry,0,4788,Colloids and Emulsions,0,4096,Dialysis and Electrodialysis,0
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,391,Surface Chemistry,0,,,,4109,Conditions for Faraday-Tyndall's Effect,0
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,391,Surface Chemistry,0,,,,4105,Surface Area of Colloidal Particles,0
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,391,Surface Chemistry,0,,,,4121,Coagulation by Electrophoresis,0
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,391,Surface Chemistry,0,,,,4106,Heterogeneity of Colloidal Solutions,0
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,391,Surface Chemistry,0,,,,4123,Hardy-Schulze's Rule,0
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,391,Surface Chemistry,0,,,,4118,Coagulation by Excessive Cooling,0
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,391,Surface Chemistry,0,,,,4135,Applications of Colloids in Electrical Precipitation of Smoke,0
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,391,Surface Chemistry,0,,,,4120,Coagulation by Addition of an Electrolyte,0
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,376,Amines,1,4739,Amines-Preparation and Properties,1,4146,Amines,1
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,391,Surface Chemistry,0,,,,4130,Types of Emulsions,0
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,376,Amines,1,4739,Amines-Preparation and Properties,1,4151,IUPAC Nomenclature of Alkyl and Aryl Amines,1
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,391,Surface Chemistry,0,,,,4136,Applications of Colloids in Purification of Drinking Water,0
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,376,Amines,1,4739,Amines-Preparation and Properties,1,4161,Physical Properties of Amines,1
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,391,Surface Chemistry,0,,,,4143,Blue Colour of Sky,0
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,376,Amines,1,4740,"Diazonium Salt-Preparation, properties and Applications",1,4183,Diazonium Salts,1
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,391,Surface Chemistry,0,,,,4144,Blood Clot Formation,0
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,376,Amines,1,4739,Amines-Preparation and Properties,1,4163,Boiling Points of Amines,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,376,Amines,1,4740,"Diazonium Salt-Preparation, properties and Applications",1,4192,Diazonium Salts-Hydroxylation Reaction,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,379,Chemistry in Everyday Life,0,,,,4198,Chemistry in Everyday Life,0
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,376,Amines,1,4739,Amines-Preparation and Properties,1,4167,Basic Nature of Amines,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,379,Chemistry in Everyday Life,0,4741,Drug-Types and Action,0,4223,Analgesics,0
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,376,Amines,1,4739,Amines-Preparation and Properties,1,4170,Test for Primary Amines,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,379,Chemistry in Everyday Life,0,4741,Drug-Types and Action,0,4237,Antiseptics,0
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,376,Amines,1,4739,Amines-Preparation and Properties,1,4176,Aromatic Amines-Electrophilic Substitution Reactions,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,379,Chemistry in Everyday Life,0,4742,Chemicals in Food Products and Cleansing Agents,0,4243,Aspartame,0
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,379,Chemistry in Everyday Life,0,4741,Drug-Types and Action,0,4202,"Drug, Medicines and Chemotherapy",0
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,379,Chemistry in Everyday Life,0,4742,Chemicals in Food Products and Cleansing Agents,0,4244,Alitame,0
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,379,Chemistry in Everyday Life,0,4741,Drug-Types and Action,0,4213,Drug-enzyme Interaction,0
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,379,Chemistry in Everyday Life,0,4742,Chemicals in Food Products and Cleansing Agents,0,4251,Food Preservatives,0
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,379,Chemistry in Everyday Life,0,4741,Drug-Types and Action,0,4215,Enzyme Inhibitors,0
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,379,Chemistry in Everyday Life,0,4742,Chemicals in Food Products and Cleansing Agents,0,4254,Soaps,0
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,379,Chemistry in Everyday Life,0,4741,Drug-Types and Action,0,4219,Antacids,0
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,374,"Alcohols, Phenols and Ethers",1,4115,"Introduction of Alcohols, Phenols, and Ethers",0,4281,IUPAC Nomenclature of Phenols,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,379,Chemistry in Everyday Life,0,4742,Chemicals in Food Products and Cleansing Agents,0,4246,Sucralose,0
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,374,"Alcohols, Phenols and Ethers",1,4115,"Introduction of Alcohols, Phenols, and Ethers",0,4286,IUPAC Nomenclature of Ethers,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,374,"Alcohols, Phenols and Ethers",1,4115,"Introduction of Alcohols, Phenols, and Ethers",0,4268,Alcohols,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,374,"Alcohols, Phenols and Ethers",1,4743,"Alcohols-Introduction, Preparation and Properties and Tests",1,4295,Alcohol Preparation by Hydroboration-Oxidation of Alkenes,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,374,"Alcohols, Phenols and Ethers",1,4115,"Introduction of Alcohols, Phenols, and Ethers",0,4273,Vinylic Alcohols,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,374,"Alcohols, Phenols and Ethers",1,4743,"Alcohols-Introduction, Preparation and Properties and Tests",1,4299,Acid Catalysed Hydration of Ethers,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,374,"Alcohols, Phenols and Ethers",1,4115,"Introduction of Alcohols, Phenols, and Ethers",0,4284,Classification of Ethers,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,374,"Alcohols, Phenols and Ethers",1,4743,"Alcohols-Introduction, Preparation and Properties and Tests",1,4300,Reduction of Carboxylic Acid and It's Derivatives,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,374,"Alcohols, Phenols and Ethers",1,4115,"Introduction of Alcohols, Phenols, and Ethers",0,4289,Alkanol,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,374,"Alcohols, Phenols and Ethers",1,4743,"Alcohols-Introduction, Preparation and Properties and Tests",1,4314,Thionyl Chloride (SOCl₂) Reactions with Alcohols,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,374,"Alcohols, Phenols and Ethers",1,4743,"Alcohols-Introduction, Preparation and Properties and Tests",1,4306,Chemical Properties of Alcohols,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,374,"Alcohols, Phenols and Ethers",1,4743,"Alcohols-Introduction, Preparation and Properties and Tests",1,4315,Dehydrogenation of Alcohols,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,374,"Alcohols, Phenols and Ethers",1,4743,"Alcohols-Introduction, Preparation and Properties and Tests",1,4313,Reaction of Alcohols with Phosphorus Halides,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,374,"Alcohols, Phenols and Ethers",1,4743,"Alcohols-Introduction, Preparation and Properties and Tests",1,4317,Oxidation of Alcohols by Chromium trioxide(CrO₃),1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,374,"Alcohols, Phenols and Ethers",1,4743,"Alcohols-Introduction, Preparation and Properties and Tests",1,4328,Commercial Preparation of Ethanol-Fermentation of Carbohydrates,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,374,"Alcohols, Phenols and Ethers",1,4743,"Alcohols-Introduction, Preparation and Properties and Tests",1,4318,Oxidation of Alcohols by PCC,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,374,"Alcohols, Phenols and Ethers",1,4743,"Alcohols-Introduction, Preparation and Properties and Tests",1,4329,Uses of Ethanol,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,374,"Alcohols, Phenols and Ethers",1,4743,"Alcohols-Introduction, Preparation and Properties and Tests",1,4319,Dehydration of Alcohols,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,374,"Alcohols, Phenols and Ethers",1,4744,"Phenols-Introduction, Preparation and Properties",1,4339,Phenol Preparation by Acid Hydrolysis of Benzene Diazonium Chloride,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,374,"Alcohols, Phenols and Ethers",1,4743,"Alcohols-Introduction, Preparation and Properties and Tests",1,4330,Denaturation of Ethanol,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,374,"Alcohols, Phenols and Ethers",1,4744,"Phenols-Introduction, Preparation and Properties",1,4345,Dimerisation of Phenol in Benzene,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,374,"Alcohols, Phenols and Ethers",1,4743,"Alcohols-Introduction, Preparation and Properties and Tests",1,4335,Iodoform Test,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,374,"Alcohols, Phenols and Ethers",1,4744,"Phenols-Introduction, Preparation and Properties",1,4352,Electrophilic Aromatic Substitution Reactions of Phenol,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,374,"Alcohols, Phenols and Ethers",1,4745,"Ethers-Introduction, Preparation and Properties",1,4368,Polarity of Ethers,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,374,"Alcohols, Phenols and Ethers",1,4744,"Phenols-Introduction, Preparation and Properties",1,4341,Phenol Preparation by Oxidation of Benzene with Vanadium Pentaoxide(V₂O₅),1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,374,"Alcohols, Phenols and Ethers",1,4744,"Phenols-Introduction, Preparation and Properties",1,4346,Phenols-Acidic Nature,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,374,"Alcohols, Phenols and Ethers",1,4745,"Ethers-Introduction, Preparation and Properties",1,4369,Chemical Properties of Ethers,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,374,"Alcohols, Phenols and Ethers",1,4745,"Ethers-Introduction, Preparation and Properties",1,4374,Aromatic Ethers Halogenation,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,374,"Alcohols, Phenols and Ethers",1,4745,"Ethers-Introduction, Preparation and Properties",1,4376,Friedel-Crafts Reactions of Aromatic Ethers,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,375,"Aldehydes, Ketones and Carboxylic Acids",1,4746,"Introduction and Uses of Aldehydes, Ketones and Carboxylic Acids",0,4386,Carbonyl Groups,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,375,"Aldehydes, Ketones and Carboxylic Acids",1,4746,"Introduction and Uses of Aldehydes, Ketones and Carboxylic Acids",0,4380,Aldehydes and Ketones,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,375,"Aldehydes, Ketones and Carboxylic Acids",1,4746,"Introduction and Uses of Aldehydes, Ketones and Carboxylic Acids",0,4384,Isomerism in Aldehydes and Ketones,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,375,"Aldehydes, Ketones and Carboxylic Acids",1,4747,"Aldehydes and Ketones-Introduction, Preparation and Properties",1,4393,Rosenmund Reduction,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,375,"Aldehydes, Ketones and Carboxylic Acids",1,4747,"Aldehydes and Ketones-Introduction, Preparation and Properties",1,4419,Aldehydes and Ketones-Reaction with Ammonia (NH₃) and its Derivatives,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,375,"Aldehydes, Ketones and Carboxylic Acids",1,4747,"Aldehydes and Ketones-Introduction, Preparation and Properties",1,4398,Gattermann-Koch's Aldehyde Synthesis,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,375,"Aldehydes, Ketones and Carboxylic Acids",1,4747,"Aldehydes and Ketones-Introduction, Preparation and Properties",1,4426,Aldehydes and Ketones-Reduction with Lithium Aluminium Hydride(LiAlH₄) and Sodium borohydride(NaBH₄),1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,375,"Aldehydes, Ketones and Carboxylic Acids",1,4747,"Aldehydes and Ketones-Introduction, Preparation and Properties",1,4401,Ketones Preparation by Friedel-Craft's Acylation Reaction,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,375,"Aldehydes, Ketones and Carboxylic Acids",1,4747,"Aldehydes and Ketones-Introduction, Preparation and Properties",1,4430,Aldehydes and Ketones-Reactions due to α-H,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,375,"Aldehydes, Ketones and Carboxylic Acids",1,4747,"Aldehydes and Ketones-Introduction, Preparation and Properties",1,4404,Oxo Process,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,375,"Aldehydes, Ketones and Carboxylic Acids",1,4747,"Aldehydes and Ketones-Introduction, Preparation and Properties",1,4437,"Test of Aldehydes and Ketones by 2, 4-Dinitrophenylhydrazine",1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,375,"Aldehydes, Ketones and Carboxylic Acids",1,4747,"Aldehydes and Ketones-Introduction, Preparation and Properties",1,4442,Reaction of Aldehydes and Ketones with Diazomethane(CH₂N₂),1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,375,"Aldehydes, Ketones and Carboxylic Acids",1,4748,"Carboxylic Acids-Introduction, Preparation and Properties",1,4450,Carboxylic Acids,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,375,"Aldehydes, Ketones and Carboxylic Acids",1,4747,"Aldehydes and Ketones-Introduction, Preparation and Properties",1,4440,Aldehydes and Ketones-Test by Tollen's Reagent,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,375,"Aldehydes, Ketones and Carboxylic Acids",1,4747,"Aldehydes and Ketones-Introduction, Preparation and Properties",1,4441,Aldehydes and Ketones-Test by Fehling's Solution,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,375,"Aldehydes, Ketones and Carboxylic Acids",1,4748,"Carboxylic Acids-Introduction, Preparation and Properties",1,4451,Nomenclature of Carboxylic Acids,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,375,"Aldehydes, Ketones and Carboxylic Acids",1,4748,"Carboxylic Acids-Introduction, Preparation and Properties",1,4476,Carboxylic Acids Reactions involving Cleavage of C-O Bond,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,375,"Aldehydes, Ketones and Carboxylic Acids",1,4747,"Aldehydes and Ketones-Introduction, Preparation and Properties",1,4445,"Aldehydes and Ketones-Reaction with 2,4-Diphenyl-Hydrazine",1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,375,"Aldehydes, Ketones and Carboxylic Acids",1,4748,"Carboxylic Acids-Introduction, Preparation and Properties",1,4454,Isomerism in Carboxylic Acids,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,375,"Aldehydes, Ketones and Carboxylic Acids",1,4748,"Carboxylic Acids-Introduction, Preparation and Properties",1,4483,Carboxylic Acids Reduction of Lithium Aluminium Hydride(LiAlH₄) in Ether or Diborane (B₂H₆),1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,375,"Aldehydes, Ketones and Carboxylic Acids",1,4748,"Carboxylic Acids-Introduction, Preparation and Properties",1,4496,Reduction of Carboxylic Acids,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,375,"Aldehydes, Ketones and Carboxylic Acids",1,4748,"Carboxylic Acids-Introduction, Preparation and Properties",1,4458,Carboxylic Acids Preparation by Hydrolysis of Acyl Halides (RCO-X) and Anhydrides,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,373,Haloalkanes and Haloarenes,1,4749,Haloalkanes and Haloarenes-Classification and Nomenclature,0,4511,Vinylic Halides,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,375,"Aldehydes, Ketones and Carboxylic Acids",1,4748,"Carboxylic Acids-Introduction, Preparation and Properties",1,4481,Carboxylic Acids-Reaction with Ammonia(NH₃),1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,373,Haloalkanes and Haloarenes,1,4750,Preparations of Haloalkanes and Haloarenes,1,4525,Haloalkanes Preparation by Free Radical Halogenation of Alkanes,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,375,"Aldehydes, Ketones and Carboxylic Acids",1,4748,"Carboxylic Acids-Introduction, Preparation and Properties",1,4484,Soda lime Decarboxylation,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,373,Haloalkanes and Haloarenes,1,4750,Preparations of Haloalkanes and Haloarenes,1,4529,Finkelstein Reaction,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,375,"Aldehydes, Ketones and Carboxylic Acids",1,4748,"Carboxylic Acids-Introduction, Preparation and Properties",1,4486,Substitution Reactions of Carboxylic Acids in the Hydrocarbon Part,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,373,Haloalkanes and Haloarenes,1,4750,Preparations of Haloalkanes and Haloarenes,1,4530,Swarts Reaction,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,375,"Aldehydes, Ketones and Carboxylic Acids",1,4748,"Carboxylic Acids-Introduction, Preparation and Properties",1,4489,Derivatives of Carboxylic Acids,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,373,Haloalkanes and Haloarenes,1,4750,Preparations of Haloalkanes and Haloarenes,1,4531,Preparation of Allylic Halides using N-Bromosuccinimide,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,375,"Aldehydes, Ketones and Carboxylic Acids",1,4748,"Carboxylic Acids-Introduction, Preparation and Properties",1,4490,Reaction of Acid Chlorides (R−COCl) with Grignard Reagent (RMgX),1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,373,Haloalkanes and Haloarenes,1,4750,Preparations of Haloalkanes and Haloarenes,1,4532,Preparations of Haloarenes,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,375,"Aldehydes, Ketones and Carboxylic Acids",1,4748,"Carboxylic Acids-Introduction, Preparation and Properties",1,4494,Esters,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,373,Haloalkanes and Haloarenes,1,4750,Preparations of Haloalkanes and Haloarenes,1,4537,Preparation of Benzylic Halides Using N-Bromosuccinimide,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,373,Haloalkanes and Haloarenes,1,4750,Preparations of Haloalkanes and Haloarenes,1,4523,Preparations of Haloalkanes,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,373,Haloalkanes and Haloarenes,1,4751,Properties of Haloalkanes and Haloarenes and Polyhalogen Compounds,1,4553,Nucleophilic Substitution Reactions of Alkyl Halides Mechanism,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,373,Haloalkanes and Haloarenes,1,4750,Preparations of Haloalkanes and Haloarenes,1,4528,Haloalkanes Preparation by Halide Exchange,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,373,Haloalkanes and Haloarenes,1,4751,Properties of Haloalkanes and Haloarenes and Polyhalogen Compounds,1,4566,Optically Active Compounds and Optical Activity,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,373,Haloalkanes and Haloarenes,1,4750,Preparations of Haloalkanes and Haloarenes,1,4533,Electrophilic Substitution Halogenation of Aromatic Hydrocarbons,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,373,Haloalkanes and Haloarenes,1,4751,Properties of Haloalkanes and Haloarenes and Polyhalogen Compounds,1,4571,Molecular Asymmetry and Chirality,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,373,Haloalkanes and Haloarenes,1,4750,Preparations of Haloalkanes and Haloarenes,1,4535,Gattermann's Reaction,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,373,Haloalkanes and Haloarenes,1,4751,Properties of Haloalkanes and Haloarenes and Polyhalogen Compounds,1,4584,Nucleophilic Substitution Reactions of Haloarenes Mechanism,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,373,Haloalkanes and Haloarenes,1,4750,Preparations of Haloalkanes and Haloarenes,1,4536,Diazonium Salt-Reaction with Potassium Iodide(KI),1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,373,Haloalkanes and Haloarenes,1,4751,Properties of Haloalkanes and Haloarenes and Polyhalogen Compounds,1,4591,Electrophilic Substitution Reactions of Haloarenes Mechanism,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,373,Haloalkanes and Haloarenes,1,4751,Properties of Haloalkanes and Haloarenes and Polyhalogen Compounds,1,4538,Physical Properties of Haloalkanes and Haloarenes,1
2,NEET,1,3,Chemistry,1,37,Organic Chemistry(OC-2),1,373,Haloalkanes and Haloarenes,1,4751,Properties of Haloalkanes and Haloarenes and Polyhalogen Compounds,1,4587,Nitration of Haloarenes Using Nitrating Mixture (H₂SO₄+HNO₃),1
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,389,Electrochemistry,1,4264,Electrode Potential and Standard Electrode Potential,1,3916,Factors Affecting Electrode Potential of an Electrode/EMF of a cell,1
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,389,Electrochemistry,1,4264,Electrode Potential and Standard Electrode Potential,1,3919,Reduction Electrode Potential,1
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,389,Electrochemistry,1,4266,Corrosion and Prevention,0,3934,Prevention of Corrosion,1
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,391,Surface Chemistry,0,4787,Adsorption & Catalysis,0,4020,Positive Catalysis,0
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,391,Surface Chemistry,0,4788,Colloids and Emulsions,0,4060,Sol,0
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,391,Surface Chemistry,0,4788,Colloids and Emulsions,0,4063,Gel,0
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,391,Surface Chemistry,0,4788,Colloids and Emulsions,0,4072,Lyophilic Sols,0
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,391,Surface Chemistry,0,4788,Colloids and Emulsions,0,4097,Ultracentrifugation,0
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,391,Surface Chemistry,0,,,,4115,Coagulation of a Colloidal Solution,0
2,NEET,1,3,Chemistry,1,39,Physical Chemistry(PC-2),1,391,Surface Chemistry,0,,,,4122,Coagulation by Persistent Dialysis,0
